id,national_id,first_name,last_name,passenger_gender,weight_in_pounds,height_in_inches
555,852151607,Guy,Freeman,M,281.1,73.8
556,450876501,Von,Sample,M,275.6,64.9
557,687613052,Leroy,Tarver,M,156.9,62.6
558,639821562,James,King,M,252.1,82.3
559,637259398,Peter,Poissant,M,195.5,71.8
560,985719809,James,Colter,M,193.0,62.1
561,248872332,Russell,Strickland,M,170.5,70.8
562,621935210,David,Thompson,M,242.0,75.6
563,822463112,William,Wolf,M,209.2,62.2
564,697084076,David,Joyner,M,163.0,79.1
565,490263597,James,Mendoza,M,257.6,75.7
566,831286954,Pedro,Paine,M,181.3,74.5
567,250347906,Felix,Hernandez,M,185.3,66.3
568,176744134,Aldo,Wriedt,M,172.4,72.2
569,974057321,Joseph,Goodwin,M,255.6,75.5
570,655650300,Conrad,Jacobs,M,248.4,66.2
571,920537907,Adolfo,Patel,M,164.0,70.9
572,325078462,James,Burns,M,209.3,81.0
573,635507540,Jason,Hill,M,157.2,83.6
574,538958188,Elvis,Baham,M,197.9,64.7
575,985274542,John,Coon,M,164.0,79.9
576,132758634,Nathaniel,Davis,M,276.9,69.8
577,181527637,Lowell,Schiffer,M,213.1,70.5
578,571735475,Benjamin,Johnson,M,256.1,61.2
579,540179438,John,Lamb,M,194.2,76.8
580,420815450,Jason,Nally,M,189.6,68.9
581,196236672,Anthony,Crivello,M,175.2,70.5
582,200151246,William,West,M,244.9,67.2
583,166991235,Edward,Keffer,M,217.9,67.5
584,282848721,Steven,Ramsour,M,277.7,75.6
585,732489718,Adam,Wong,M,274.4,62.9
586,261895711,Christopher,Merriman,M,154.0,77.6
587,891483052,Anthony,Spade,M,249.4,73.6
588,152901444,Gerald,Moyer,M,229.3,81.7
589,422480874,Alvin,Story,M,191.3,73.8
590,404624557,William,Hopper,M,220.8,82.7
591,440204581,William,Hackett,M,210.9,71.6
592,898453970,Jeffery,Dorr,M,185.6,63.0
593,870734849,Hugh,Apilado,M,228.7,68.4
594,184785815,Jacques,Ward,M,252.3,75.2
595,416192603,Eric,Alvarez,M,227.0,70.4
596,669420224,David,Watson,M,222.2,74.3
597,924650371,Michael,Mccoy,M,194.3,79.2
598,935044649,Charles,Perry,M,174.9,65.6
599,438146543,William,Waggoner,M,272.2,80.1
600,510935089,David,Nelson,M,240.4,65.7
601,966413831,John,Weeks,M,239.2,62.0
602,521494893,Robert,Dennison,M,197.5,65.6
603,409403069,Raul,Spires,M,215.6,64.2
604,619482436,Bobby,Honey,M,176.2,74.2
605,382056150,James,Benett,M,247.8,74.5
606,654317803,Alvin,Fichter,M,166.8,65.0
607,545928037,David,Davis,M,250.2,61.5
608,976009711,Jesse,Murphy,M,168.9,62.4
609,989426084,Joshua,Brroks,M,187.8,70.0
610,544510194,Charles,Collison,M,191.3,71.2
611,511428100,Jonathan,Garcia,M,206.7,73.4
612,668185682,William,Mcraney,M,253.4,62.6
613,614387782,William,Arroyo,M,163.0,75.1
614,264330087,Thomas,Gabrielson,M,211.4,83.1
615,610949064,Alfredo,Jones,M,223.2,74.9
616,860310118,Brett,Osborne,M,156.9,70.0
617,295549057,Geoffrey,Moulton,M,154.1,63.9
618,290394242,Steven,Merryman,M,162.3,62.5
619,482286051,Noel,Walz,M,244.1,70.1
620,147299760,Arthur,Gearheart,M,226.7,78.2
621,845473404,John,Blair,M,172.7,73.9
622,685057858,John,Owen,M,154.7,77.1
623,509614458,Eric,Hubbard,M,233.1,60.8
624,236286939,Dale,Smith,M,240.9,65.8
625,973736557,Daniel,Kassin,M,167.4,77.7
626,807453257,Daniel,Gerald,M,213.5,65.6
627,247499176,Eugenio,Johnson,M,188.9,69.0
628,425698585,Mark,Sage,M,213.5,77.1
629,302623660,Paul,Strickland,M,258.6,81.5
630,400379732,Jack,Susko,M,272.7,60.9
631,717556780,Daniel,Mullan,M,157.5,59.5
632,945833097,Cecil,Schmatz,M,169.6,80.7
633,253207462,Robert,Lucero,M,189.3,65.0
634,208857666,Benjamin,Carrero,M,225.8,69.6
635,271427769,Jeffrey,Mcgrady,M,218.1,72.6
636,181705380,Harry,Biron,M,241.8,63.1
637,267805487,Dana,Martin,M,275.1,74.4
638,601966329,Michael,Salazar,M,274.0,77.5
639,923754220,Michael,Mayo,M,251.6,75.0
640,604828487,Mitchell,Nelson,M,256.7,63.8
641,838976005,Michael,Wagner,M,221.3,67.0
642,236656885,Joseph,Romero,M,269.4,63.5
643,234366553,Gary,Brunell,M,175.7,73.9
644,322118514,Charles,Schultheis,M,156.6,73.8
645,208792628,Richard,Jordan,M,240.3,77.4
646,208252676,David,Valera,M,208.6,73.2
647,480924598,Donny,Vanwingerden,M,243.0,72.0
648,909554010,Travis,Wilcox,M,199.2,68.5
649,744895325,Nick,Anderson,M,266.6,59.6
650,283549899,John,Santos,M,269.0,79.0
651,290149538,Antonio,King,M,156.2,67.6
652,355872838,Donald,Sibley,M,188.7,62.6
653,146911464,Emil,Craighead,M,271.5,66.1
654,971236682,Michael,Gonzales,M,227.5,69.2
655,237372057,Harry,Montgomery,M,216.0,66.8
656,958376013,Louis,Smith,M,175.7,77.9
657,117650155,Randall,Pederson,M,229.9,81.1
658,706183445,Sam,Trombetta,M,180.6,60.4
659,891014394,William,Fernandez,M,231.1,59.6
660,638689323,Joe,Zanella,M,194.2,61.2
661,901277848,Jean,Hopper,M,268.0,74.2
662,518570921,Erik,Roberts,M,280.0,77.7
663,858986622,Noel,Williams,M,208.5,75.4
664,738319985,Christopher,Doe,M,243.1,68.7
665,405520312,Marcus,Garrity,M,234.0,60.8
666,281062742,Steven,Gates,M,264.9,74.1
667,332243421,Raymond,Cureton,M,168.7,75.4
668,267780179,Andrew,Nielson,M,223.8,65.6
669,972347685,Kyle,Danna,M,167.8,66.4
670,322788061,Nicholas,Thomas,M,233.5,80.8
671,721680368,Steven,Timko,M,242.8,68.7
672,421058839,Thomas,Chambers,M,207.4,80.8
673,231660121,Anthony,Donahue,M,255.9,72.9
674,425730067,Raymond,Lafleur,M,204.3,62.7
675,293250791,Michael,Campbell,M,260.8,82.8
676,324820670,Craig,Kocieda,M,176.9,77.9
677,257370684,Mike,Nielsen,M,191.3,67.6
678,146425057,Tyrone,Saunders,M,174.4,81.6
679,434863154,Theodore,Johnson,M,226.6,71.6
680,538345138,Robert,Ronzoni,M,268.2,74.9
681,340169354,Michael,Simmons,M,158.0,68.2
682,134448027,Cedric,Garcia,M,266.1,66.1
683,957225301,Terence,Theriot,M,276.6,82.8
684,533761746,Ruben,Cox,M,157.1,70.4
685,528779637,Tyler,Herrera,M,238.0,78.2
686,389709136,Steven,Pruitt,M,262.6,74.8
687,840300539,John,Munroe,M,195.1,81.1
688,662543654,Daniel,Barry,M,184.7,76.4
689,110740263,Kenneth,Doverspike,M,177.7,62.5
690,708245335,Erik,Reis,M,253.6,83.1
691,382723187,Stephen,Mast,M,226.4,69.6
692,479355411,Orlando,Chico,M,185.6,82.7
693,677623436,Russell,Jones,M,182.3,77.7
694,792424206,Ryan,Hulsey,M,244.3,71.9
695,943994478,James,Pickert,M,252.4,79.2
696,366112269,Ruben,Thompson,M,225.3,72.7
697,251110247,Roger,Duarte,M,251.4,70.4
698,577670377,Darren,Venema,M,239.0,73.0
699,276182715,Dale,Rastorfer,M,263.5,69.8
700,314202559,Alan,Jarvi,M,197.1,83.7
701,655485019,Thomas,Roberts,M,217.9,68.2
702,685005760,Jose,Potthoff,M,257.1,68.9
703,727563447,Chad,Herrmann,M,210.2,70.3
704,202364828,Thomas,Owen,M,178.6,69.1
705,526525108,Samuel,Joyce,M,197.0,83.2
706,669273215,Zachary,Schooley,M,213.5,66.0
707,146384841,Ronnie,Elmer,M,171.3,74.5
708,264855090,Mike,Powell,M,210.7,67.1
709,829077183,Nelson,Curnow,M,245.5,66.7
710,829978228,Melvin,Williams,M,238.1,59.8
711,610631362,David,Quick,M,208.0,63.0
712,354207392,Kenneth,Guzman,M,182.9,79.4
713,261734075,Michael,Mullins,M,161.3,68.0
714,236091275,Kevin,Paddock,M,220.9,71.6
715,248943693,Roland,Mathew,M,192.5,83.7
716,581393087,Robert,Tucker,M,202.9,79.1
717,715575421,Donald,Escalante,M,179.7,67.4
718,955691928,Robert,Otero,M,265.3,82.9
719,452192822,Maynard,Goodman,M,184.5,69.3
720,594067343,Martin,Matlock,M,156.0,72.7
721,241813294,Daniel,Daniel,M,230.3,66.3
722,877777482,Christopher,Gilmore,M,245.2,81.4
723,478570197,Ira,Tavares,M,158.8,82.3
724,607904187,Stuart,Bucher,M,208.1,72.2
725,558495224,Herschel,Myers,M,216.0,82.7
726,659424561,James,Hayes,M,210.3,70.4
727,977373500,Richard,Mohr,M,213.8,83.6
728,652811512,Harry,Rosario,M,248.1,71.9
729,218352558,Timothy,Perez,M,234.0,79.0
730,524075243,Lee,Phillips,M,231.9,59.6
731,210910607,Ryan,Clarke,M,267.5,83.3
732,592352937,Greg,Hunter,M,179.1,80.5
733,763962969,Michael,Ogle,M,168.7,79.3
734,284203379,Kevin,Dafonte,M,279.2,74.1
735,922950282,Jesus,Gallardo,M,159.3,80.3
736,409778519,Antoine,Ervin,M,207.0,61.2
737,428263452,Albert,Townley,M,195.7,66.3
738,110959742,Benjamin,Weisgerber,M,206.4,64.5
739,295652998,Glenn,Willoughby,M,183.1,80.9
740,315704577,Danny,Bookman,M,209.5,69.9
741,469554090,Marvin,Andrews,M,185.7,77.9
742,221989499,Dale,Cooper,M,256.9,65.9
743,381888017,Joseph,Koster,M,169.3,61.0
744,478542211,Nelson,Lewis,M,164.3,81.4
745,868863506,Timothy,Lucas,M,199.8,74.7
746,152319759,Timothy,Yancey,M,252.8,75.6
747,261195061,Kent,Recalde,M,170.0,64.2
748,802812586,Deangelo,Primm,M,240.0,67.0
749,402375677,John,Haverland,M,192.0,79.1
750,603208848,Benjamin,Nelson,M,227.6,66.9
751,229338747,Floyd,Dagle,M,234.8,60.1
752,687115272,James,Troy,M,163.1,81.5
753,114237753,Mathew,Ridley,M,208.0,81.3
754,787701515,Lawrence,Phillips,M,204.0,75.3
755,689193035,Dustin,Henderson,M,279.6,71.6
756,197965782,Chris,Belton,M,157.3,65.1
757,487465753,Walter,Ward,M,195.5,60.2
758,409661818,Jason,Eller,M,257.5,63.1
759,422544624,Kevin,Thomas,M,256.7,74.0
760,643663857,Charles,Summers,M,252.2,64.9
761,194653343,Greg,Warden,M,220.9,70.6
762,637911778,Edward,Redington,M,194.7,74.4
763,423132005,Brad,Stevens,M,270.3,78.5
764,847240519,Vernon,Roberts,M,224.3,72.0
765,225608066,Bill,Lane,M,194.7,60.1
766,571594516,Leonard,Schappert,M,191.5,80.5
767,154867866,Alberto,Delnero,M,171.4,63.6
768,166069044,Robert,Williams,M,204.3,83.2
769,129862697,Richard,White,M,258.0,69.4
770,660841502,Andre,Conway,M,177.6,68.7
771,320064367,Garry,Matinez,M,216.0,65.0
772,365075893,David,Loggins,M,221.8,69.5
773,481537419,Fred,Henderson,M,268.7,78.4
774,888664501,Carroll,Taylor,M,162.4,74.3
775,281149597,Jessie,Ruby,M,219.0,59.9
776,424149747,Kevin,Dubose,M,154.1,61.7
777,486008257,Tommy,Brady,M,157.0,76.5
778,679410048,Kevin,Inman,M,213.2,77.8
779,760872605,Daniel,Benefield,M,241.3,69.9
780,229410999,Jamie,Kimsey,M,234.3,64.8
781,683778741,Vernon,Brooks,M,213.1,78.8
782,836943115,Alan,Johnson,M,162.2,68.0
783,246931186,Carl,Maldonado,M,231.5,65.3
784,923847655,Benny,Beuth,M,209.0,74.0
785,492800246,Dana,Cornwell,M,250.0,77.8
786,974030641,James,Parekh,M,182.2,77.4
787,707335883,Mike,Reynolds,M,204.9,76.1
788,301381011,Charles,Lewis,M,183.2,71.3
789,561358746,Wesley,Crook,M,236.5,70.3
790,561889214,Michael,Jahn,M,251.6,78.3
791,205230408,Ronnie,Hammond,M,185.3,80.3
792,898225786,Mohamed,Khalid,M,159.7,75.5
793,477221919,David,Mitchell,M,208.7,72.2
794,788333474,Tim,Munoz,M,160.4,62.1
795,750634743,James,Pugh,M,218.3,77.2
796,650480089,Bill,Malone,M,236.6,63.1
797,738096177,Stefan,Grimm,M,176.4,75.1
798,901491149,Clyde,Ott,M,183.8,79.0
799,322425529,Albert,Amodeo,M,220.1,82.1
800,299613936,Douglas,Jones,M,167.4,80.0
801,304931874,James,Whitten,M,249.3,66.3
802,534615999,Wayne,Jones,M,155.8,59.7
803,643649736,Jordan,Krausmann,M,176.2,67.8
804,581476009,Timothy,Choi,M,169.6,60.2
805,182290216,James,Featherston,M,231.2,75.7
806,696399524,Kevin,Casillas,M,186.4,61.0
807,919568221,John,Whitmire,M,213.7,81.4
808,212617787,Paul,Cooper,M,181.5,70.6
809,793324433,Thomas,Byrd,M,219.6,63.0
810,617600414,James,Jackson,M,188.7,73.1
811,811310937,Javier,Miller,M,230.8,72.0
812,107109273,Aaron,Tague,M,166.8,72.5
813,366232526,William,Goines,M,218.5,75.2
814,916369022,Louis,Patrick,M,263.5,83.3
815,477567534,Richard,Green,M,261.8,66.2
816,391661595,Jeffrey,Dunn,M,260.5,61.2
817,710152805,Thomas,Scholtens,M,156.9,77.7
818,295125843,Joe,Ross,M,196.1,76.5
819,268274257,Eugene,Shank,M,261.8,80.9
820,982509270,Anthony,Jackson,M,158.6,71.2
821,855311708,Isaac,Goetz,M,242.4,80.2
822,255205151,Blake,Moulton,M,199.0,82.8
823,368480504,Robert,Jennings,M,169.5,73.8
824,866808560,Ronnie,Mcgee,M,205.3,78.7
825,263073290,Donald,Dodd,M,252.6,76.5
826,241412401,Jeff,Young,M,256.1,67.6
827,441386442,Clinton,Philbeck,M,207.2,69.4
828,409366094,Michael,Hudson,M,206.9,70.5
829,875954030,Erin,Mckinney,M,185.4,81.5
830,268959623,Joseph,Jensen,M,225.8,64.4
831,182745793,Joseph,Artman,M,203.3,70.9
832,100846992,Scott,Stark,M,240.1,69.7
833,919324823,William,Stringham,M,257.7,68.5
834,992583674,Robert,Guthrie,M,272.6,62.0
835,936534404,William,Zahm,M,279.0,67.6
836,704273127,Eric,Roth,M,194.0,60.0
837,818608677,Raul,Stepp,M,242.9,76.1
838,629886591,Gregory,Oneill,M,178.0,62.1
839,317762132,Steven,Champ,M,165.6,59.7
840,250665325,Robert,Moniz,M,199.6,66.2
841,390821269,Michael,Maxey,M,198.1,69.4
842,782722369,Eric,Sandford,M,241.3,60.5
843,388374985,Brandon,Celaya,M,255.5,70.6
844,208364633,Chester,Handly,M,257.7,76.4
845,381304999,Kermit,Ford,M,262.8,65.9
846,735252103,Charles,Introini,M,234.4,68.7
847,169383282,Lionel,Brown,M,243.9,82.9
848,146230985,Steven,Honse,M,262.6,80.1
849,921839801,Charles,Schiro,M,178.8,72.9
850,133919791,Mark,Flowers,M,233.5,69.4
851,707957729,Anthony,Bourne,M,226.8,77.0
852,421608602,Christopher,Mooney,M,274.1,62.4
853,151391918,Mark,Ruff,M,189.3,60.3
854,401136830,Timothy,Boone,M,157.0,72.4
855,479278353,William,Cato,M,253.8,75.4
856,916229511,Bobby,Davanzo,M,260.4,72.3
857,241028242,Brian,Shelpman,M,183.3,73.3
858,422140095,Boyd,Lee,M,157.9,84.1
859,965015974,Jimmie,Lovell,M,223.2,73.4
860,988671332,Cruz,Hinds,M,237.1,64.4
861,548387151,Brian,Brown,M,270.2,61.0
862,378149974,Larry,Thompson,M,181.6,66.0
863,532255440,Charles,Rosales,M,211.5,80.5
864,741291479,Walter,Hoover,M,247.2,71.0
865,798116355,Randall,Malloy,M,218.3,71.6
866,936930077,Scott,Marquez,M,275.1,82.0
867,995130057,James,Fritz,M,275.9,79.1
868,225255124,Orlando,Avella,M,156.7,81.4
869,560301017,Lester,Stevens,M,280.7,68.4
870,928785455,James,Berry,M,213.3,75.6
871,188558833,Lawrence,Alexander,M,217.6,65.0
872,683430213,Howard,Mccrory,M,204.7,70.6
873,144016282,Bill,Hill,M,174.1,67.8
874,767540950,Ramon,Blaylock,M,247.0,63.0
875,862825698,Sean,Scott,M,277.6,73.0
876,333573246,Mark,Quillen,M,195.8,62.1
877,251897942,Robert,Seidl,M,254.9,62.5
878,613062094,Scott,Custer,M,178.6,59.8
879,241278910,Kenneth,Vega,M,266.8,63.3
880,831249222,George,Tacadina,M,201.3,70.1
881,325070444,Robert,Quinn,M,268.0,60.1
882,797981989,Donald,Stubblefield,M,163.1,66.4
883,526267456,Victor,Marc,M,250.6,77.8
884,743835358,Albert,Holt,M,211.2,82.8
885,404231599,Aaron,Bruley,M,162.7,83.2
886,786047993,David,Peterson,M,179.2,59.9
887,928206468,Hugh,Wolford,M,163.1,60.0
888,487760716,Mark,Parker,M,273.7,66.0
889,112551878,Frank,Henderson,M,155.8,80.2
890,390582852,Michael,Hodge,M,198.4,60.7
891,986065730,Moses,Whitten,M,168.1,77.9
892,781953665,Cecil,Fontenot,M,204.8,72.3
893,539361883,Robert,Floyd,M,215.1,78.0
894,957602614,James,Johnson,M,188.8,76.4
895,669858205,Florencio,Burkett,M,263.9,67.6
896,591414032,Robert,Jackson,M,214.2,68.9
897,927454106,Mike,Randle,M,168.4,74.2
898,841606166,Troy,Yanchik,M,203.3,76.9
899,775393439,Shawn,Matthews,M,273.8,61.2
900,636196023,Mike,Gundersen,M,200.4,73.2
901,590122003,Vincent,Grubb,M,175.4,63.7
902,193026147,Santos,Chavez,M,245.4,79.0
903,679322530,Frank,Stines,M,223.8,77.6
904,263392883,Russell,Yeager,M,209.0,82.2
905,782630666,Wesley,Murray,M,236.3,68.0
906,582371754,Douglas,Frech,M,169.6,68.3
907,746336942,Erik,Siewert,M,227.5,73.4
908,726780375,Orlando,Hill,M,266.7,74.6
909,522138201,Anthony,Guebert,M,215.0,68.5
910,642714898,Aubrey,Gaskins,M,255.0,70.3
911,175902030,Gary,Thompson,M,182.3,70.4
912,915395998,Everett,Markham,M,156.2,70.6
913,944794145,Michael,Kurtz,M,156.3,59.6
914,310919374,Martin,Sanchez,M,209.6,70.2
915,195115907,Art,Price,M,218.8,75.8
916,723218388,Robert,Sahota,M,210.7,81.2
917,312126183,Walter,Patterson,M,161.9,80.4
918,441201896,Wayne,Mccarver,M,236.8,80.3
919,219339373,Todd,Flower,M,188.4,74.9
920,710554619,Joseph,Quarles,M,190.9,78.7
921,590338794,Robert,Harrell,M,260.0,66.2
922,210560413,Sean,Flores,M,257.2,80.9
923,914680322,Alvin,Grove,M,252.3,66.5
924,442627510,James,Todd,M,197.5,69.7
925,527795747,Frank,Debarros,M,241.4,75.3
926,707207657,Daniel,Thomas,M,184.2,74.1
927,158320066,Aaron,Guthrie,M,225.5,83.0
928,708429482,Arthur,Ordway,M,269.8,80.8
929,174922439,Bryan,Sutton,M,176.6,64.6
930,888189906,Mark,Maestas,M,209.6,79.2
931,528278082,Edward,Johnson,M,164.4,63.8
932,745080236,Mark,Lintz,M,190.2,77.0
933,362234651,Donald,Strong,M,206.0,67.8
934,156648972,Charles,Blackwood,M,160.8,76.5
935,325401898,Kenneth,Clure,M,159.6,78.0
936,985944803,Carl,Diven,M,173.3,70.4
937,358231432,John,Henry,M,170.5,70.7
938,447620400,Phillip,Leffew,M,188.7,74.3
939,335239042,Jose,Carter,M,248.7,83.8
940,572222616,Richard,Johnson,M,196.4,67.2
941,156053107,Paul,Hooker,M,174.7,67.0
942,606606846,Rafael,Hill,M,200.1,61.6
943,968269512,Jon,Lerch,M,249.6,60.7
944,558040093,Mark,Martin,M,181.0,77.3
945,659254791,Terry,Washington,M,263.8,64.0
946,328625413,David,Boyles,M,236.8,72.6
947,828471526,Ralph,Gordon,M,217.9,68.6
948,731554075,Julian,Black,M,234.4,72.4
949,216340693,William,Bellanger,M,271.5,79.9
950,703812357,Jeffrey,Collins,M,242.7,62.5
951,299722358,Joshua,Hardy,M,263.5,67.7
952,967244948,Thomas,Robinson,M,226.3,78.9
953,308276613,James,Fleck,M,230.1,66.4
954,838990233,Kenneth,Ashworth,M,196.4,66.1
955,352878306,Jerome,Taylor,M,245.8,82.6
956,352616520,Bernard,Werner,M,175.9,81.0
957,229513387,Steve,Mears,M,159.5,81.1
958,108782750,Aaron,Holden,M,264.9,72.3
959,675330999,Mason,Hernandez,M,159.6,66.3
960,899703440,Bruce,Moreles,M,248.3,63.2
961,596154972,Corey,Pennebaker,M,175.7,81.9
962,354869828,Benjamin,Bullock,M,268.9,79.7
963,636006303,Wilbur,Yarrington,M,269.5,68.6
964,538499625,Anthony,Bousquet,M,189.1,67.0
965,150937513,Vincent,Fuller,M,264.2,76.8
966,700873277,Clinton,Lewis,M,219.2,61.5
967,298532481,Charles,Smeltzer,M,245.2,71.2
968,762804870,Thomas,Tutor,M,278.4,62.7
969,682858800,Richard,Allen,M,231.0,71.7
970,873512711,Anthony,Garces,M,217.3,75.8
971,296063732,Ernest,Hill,M,164.0,70.6
972,598928670,Albert,Pimentel,M,236.1,72.0
973,561038225,Jacob,Engelke,M,197.9,82.8
974,150074736,Darrell,Rose,M,197.9,68.8
975,593436575,Arthur,Byford,M,155.4,81.4
976,934688353,Charles,Dretzka,M,173.8,73.5
977,259146510,Albert,Mccoy,M,193.8,78.9
978,100131238,Trevor,Douglas,M,230.7,71.1
979,966997337,Ian,Phu,M,222.2,69.4
980,234863001,Keith,Parker,M,248.3,60.0
981,575638225,Ronald,Carswell,M,185.6,78.9
982,343872029,Mark,Coleman,M,234.0,59.9
983,187281409,Felix,Harrell,M,203.4,73.1
984,838358301,Rickey,Graves,M,226.8,74.5
985,743737811,Juan,Anderson,M,197.1,59.5
986,168590538,Lawrence,Hutchens,M,230.6,79.4
987,580509327,Keith,Lyell,M,269.4,79.7
988,581104763,Gary,Armstrong,M,163.0,83.6
989,472503807,Joel,Reagan,M,188.3,67.1
990,986536043,Barry,Cirillo,M,168.9,82.5
991,617253033,Chad,Jones,M,250.7,71.4
992,729808713,Robert,Martin,M,209.7,80.4
993,862600698,Charles,Gracia,M,234.3,60.3
994,400444771,Gary,Mcglinchey,M,255.6,62.9
995,686214539,Brandon,Haskins,M,178.7,74.5
996,203774483,Adam,Chang,M,181.4,68.9
997,101757376,Rodolfo,Gloor,M,226.2,60.9
998,689349592,Marvin,Crisp,M,168.1,73.0
999,452487932,Travis,Jenkins,M,259.4,74.3
1000,322273644,Allen,Hall,M,225.2,81.1
1001,971299498,Stephen,Johnson,M,276.8,77.8
1002,401011648,Clay,Calder,M,228.1,77.3
1003,247207474,Steven,Crawford,M,213.1,61.5
1004,271913929,William,Speight,M,177.6,60.2
1005,394344978,Willie,Fujisawa,M,222.7,76.2
1006,109590990,Wesley,Maestas,M,265.3,69.6
1007,845757094,Martin,Rathbun,M,181.3,70.8
1008,565310843,Tod,Issac,M,208.6,63.1
1009,825643641,Samuel,Owen,M,210.4,69.7
1010,744581736,Justin,Talib,M,180.6,69.6
1011,271212691,Benny,Patrick,M,192.7,80.8
1012,492924781,Tony,Jones,M,195.7,59.5
1013,784064784,Charles,Pope,M,172.0,82.9
1014,193389880,Michael,Neely,M,187.6,59.5
1015,252600827,Scott,Vicario,M,223.1,69.1
1016,333284335,Thomas,Bishop,M,191.5,78.5
1017,560576237,Joe,Robinson,M,192.2,74.9
1018,463524839,Michael,Hood,M,197.1,69.0
1019,448869404,Mark,Arbogast,M,207.1,74.4
1020,318440628,William,Reeves,M,242.8,68.8
1021,247250694,George,Foster,M,212.7,66.9
1022,813603292,Phillip,Mckinney,M,174.1,79.8
1023,202021318,Johnny,Piechoski,M,271.3,76.4
1024,422602465,Willian,Bliss,M,175.7,76.8
1025,547487934,Eric,Deluna,M,255.4,60.7
1026,909786679,Tony,Cahill,M,173.3,77.4
1027,902980352,John,Whiteman,M,278.1,63.1
1028,393820171,Michael,Barahona,M,222.2,68.7
1029,316238615,David,Kessel,M,246.4,63.0
1030,104635191,William,Dombrowski,M,223.5,70.6
1031,934311479,Abraham,Kim,M,225.3,83.7
1032,694206992,Larry,Smith,M,169.0,83.9
1033,131364447,Ralph,Molina,M,217.4,74.6
1034,961143573,Dwayne,Smith,M,173.7,65.9
1035,823290104,Thomas,Richardson,M,246.8,84.1
1036,781240398,Leon,Alvarez,M,237.0,60.9
1037,301949715,David,Hunter,M,182.6,75.3
1038,768366502,Kevin,Berry,M,262.6,61.1
1039,881618002,Stephen,Facundo,M,265.0,67.2
1040,286997454,Hector,Robinson,M,167.4,65.5
1041,418763592,John,Oneal,M,245.4,82.9
1042,468754961,Melvin,Forker,M,196.2,63.3
1043,584406717,Wendell,Pacheco,M,253.7,61.7
1044,609993867,Bryan,Rosner,M,213.7,61.6
1045,969855040,Richard,Mccormick,M,269.0,77.2
1046,467631658,Ricky,Knutsen,M,207.4,60.9
1047,828979057,Jonathan,Pon,M,193.9,73.0
1048,381564686,Manuel,Garber,M,224.5,67.5
1049,813164916,Mickey,Ibarra,M,254.3,59.9
1050,799908764,Angelo,Boss,M,264.1,61.0
1051,105427188,Harvey,Frazier,M,190.3,72.3
1052,130653495,Milton,Muller,M,155.2,65.8
1053,927446943,Charles,Crum,M,200.4,65.5
1054,917573320,Charles,Reynolds,M,180.6,81.5
1055,627539042,Federico,Kanzenbach,M,248.5,74.8
1056,330274785,Gerald,Payne,M,156.7,83.1
1057,216050832,Aaron,Raef,M,178.0,73.3
1058,518368022,Seymour,Stockburger,M,225.0,70.0
1059,976329165,James,Elbert,M,180.7,59.5
1060,314475621,Donnie,Timmerman,M,187.8,75.8
1061,807393040,Len,Olson,M,243.3,70.2
1062,207349233,Aaron,Wojcik,M,231.6,69.3
1063,425703458,Fred,Palmer,M,234.0,80.6
1064,448042629,David,Carver,M,219.8,80.3
1065,937567615,Harold,Coleman,M,227.6,70.0
1066,962899626,Daniel,Tawwater,M,221.6,61.0
1067,939161278,Ernest,Sparks,M,177.6,61.4
1068,197073149,Gary,Nieves,M,186.8,75.8
1069,989529572,Christopher,Lafferty,M,155.7,66.8
1070,435957479,Earl,Usry,M,239.2,82.3
1071,160387573,Cary,Winkelpleck,M,189.3,61.3
1072,371061970,Edward,Glass,M,256.4,71.7
1073,630796152,Robert,Cooper,M,275.8,61.3
1074,733101654,Ralph,Perry,M,234.4,79.3
1075,672137015,Paul,Johnson,M,179.0,83.2
1076,406701246,Jose,Minks,M,235.3,73.5
1077,342354021,Robert,Herrera,M,215.4,77.1
1078,259615868,Gregory,Porras,M,195.2,74.9
1079,190902496,Humberto,Bough,M,206.6,74.4
1080,427734849,Daniel,Dickey,M,265.7,77.4
1081,426981686,Paul,Larsen,M,238.8,75.0
1082,773035963,Solomon,Williams,M,220.3,69.4
1083,314111556,Kevin,Mayes,M,187.0,66.4
1084,485958618,Preston,Teeter,M,248.5,68.6
1085,946610624,Joseph,Matheson,M,200.1,66.7
1086,744782325,Edward,Roberts,M,213.7,61.0
1087,746406046,Wayne,Sass,M,257.7,71.2
1088,609810092,Michael,Ayala,M,188.6,82.3
1089,927340784,Albert,Nelson,M,222.9,79.5
1090,880584446,Joel,Holman,M,165.7,60.5
1091,876189683,Sean,Turner,M,280.3,76.2
1092,903290765,Hector,Yap,M,230.9,69.4
1093,493160385,David,Vanatta,M,179.9,59.8
1094,330027368,William,Richardson,M,166.2,62.9
1095,880048547,Austin,Bond,M,186.0,65.6
